"country","lat","lon","aqi_category"
"China","33.2470974","107.5441107","Unhealthy"
"China","29.0534652","107.0021291","Unhealthy"
"Mexico","19.64846","-98.87341","Unhealthy"
"Iran (Islamic Republic of)","35.749928","51.446683","Unhealthy for Sensitive Groups"
"Mexico","19.47154265","-99.16778947187103","Unhealthy for Sensitive Groups"
"India","19.3883898","85.0496786","Unhealthy for Sensitive Groups"
"Afghanistan","31.820894","64.570048","Unhealthy for Sensitive Groups"
"India","22.028124","88.0632655","Unhealthy"
"Kenya","0.2833","34.75","Unhealthy for Sensitive Groups"
"China","27.302386","116.12478","Unhealthy"
"China","41.942869","123.50212","Unhealthy for Sensitive Groups"
"Pakistan","30.6691771","73.6513733","Unhealthy"
"India","29.4521412","74.6634653","Unhealthy"
"Indonesia","-6.9891917","109.6306792","Unhealthy"
"China","33.9768747","115.2686319","Unhealthy"
"South Africa","-27.208333","26.948056","Unhealthy for Sensitive Groups"
"India","20.6292399","79.2968273","Unhealthy"
"Pakistan","32.4417427","74.1182117","Unhealthy"
"Mexico","29.1901667","-110.6185","Unhealthy for Sensitive Groups"
"Chad","14.1234161","15.3108471","Unhealthy"
"India","27.8815412","78.0690216","Unhealthy"
"India","24.4691233","77.1975374","Unhealthy"
"Indonesia","-6.4064976","107.4588164","Unhealthy for Sensitive Groups"
"South Africa","-25.276111","27.215833","Unhealthy for Sensitive Groups"
"Chad","8.4527186","18.2569364","Unhealthy for Sensitive Groups"
"Greece","37.3983488","24.9467109","Unhealthy for Sensitive Groups"
"India","9.850794","77.0582642","Unhealthy"
"Senegal","14.951507","-16.812868","Unhealthy"
"India","24.416667","76.25","Unhealthy"
"Philippines","15.4905045","120.9684264","Unhealthy for Sensitive Groups"
"China","45.7267593","126.6884743","Unhealthy for Sensitive Groups"
"India","21.0400032","75.0703748","Unhealthy for Sensitive Groups"
"Guatemala","14.4792381","-90.6195248","Unhealthy for Sensitive Groups"
"India","28.2651557","78.4054229","Unhealthy"
"India","28.924711","78.232441","Unhealthy"
"India","21.3417058","70.7534299","Unhealthy"
"India","20.0429079","74.4880389","Unhealthy for Sensitive Groups"
"United States of America","25.9406488","-80.2456045","Unhealthy for Sensitive Groups"
"Brazil","-23.3190348","-46.5876377","Unhealthy"
"India","24.2966075","87.835306","Unhealthy"
"Brazil","-23.3050682","-45.9723075","Unhealthy"
"Nepal","26.7284541","85.9249005","Unhealthy"
"Senegal","14.138815","-16.076391","Unhealthy for Sensitive Groups"
"Pakistan","31.7085285","73.9864014","Unhealthy"
"Uzbekistan","40.86361","68.93472","Unhealthy for Sensitive Groups"
"India","30.1543744","75.4850328","Unhealthy"
"Afghanistan","34.8727951","71.1508321","Unhealthy for Sensitive Groups"
"Cuba","20.5837906","-75.2401796","Unhealthy for Sensitive Groups"
"India","17.5286092","78.2674254","Unhealthy"
"Malaysia","2.1557","102.5353","Unhealthy"
"Thailand","16.8051171","100.2455613","Unhealthy for Sensitive Groups"
"China",NULL,NULL,"Unhealthy for Sensitive Groups"
"Angola","-7.6117323","15.0563515","Unhealthy for Sensitive Groups"
"India","19.14153425","74.06462963852394","Unhealthy for Sensitive Groups"
"India","9.7394057","77.2853013","Unhealthy for Sensitive Groups"
"United States of America","33.1580933","-117.3505966","Unhealthy for Sensitive Groups"
"China","30.3819696","111.4436927","Unhealthy for Sensitive Groups"
"India","34.1181387","78.1072391","Unhealthy for Sensitive Groups"
"Kazakhstan","43.5567547","69.7265539","Unhealthy for Sensitive Groups"
"China","29.847035","115.5562861","Unhealthy"
"Mexico","19.4227072","-97.0084032","Unhealthy"
"Afghanistan","36.6945727","67.6980831","Unhealthy for Sensitive Groups"
"China","32.3615609","111.6791987","Unhealthy"
"India","26.4851573","89.5246926","Unhealthy"
"India","11.5995411","78.5962711","Unhealthy for Sensitive Groups"
"China","37.4363704","116.3534091","Unhealthy"
"Pakistan","31.3871859","71.4392176","Unhealthy"
"China","36.583333","114.483333","Unhealthy"
"India","23.9630448","86.8027604","Unhealthy for Sensitive Groups"
"India","20.3734248","75.8184314","Unhealthy"
"Pakistan","28.1846602","68.3060579","Unhealthy"
"Poland","52.244349","21.278248172670274","Unhealthy for Sensitive Groups"
"India","19.3384133","76.818949","Unhealthy for Sensitive Groups"
"India","21.3256248","74.5611974","Unhealthy for Sensitive Groups"
"China","38.8509468","121.2568005","Unhealthy for Sensitive Groups"
"Chile","-32.4496375","-71.2316695","Unhealthy for Sensitive Groups"
"India","28.9674025","76.2953562","Unhealthy"
"China","31.8228094","117.2218033","Unhealthy"
"China","29.2712774","117.1727822","Unhealthy"
"India","20.4676919","82.9196763","Unhealthy"
"India","29.6803266","76.9896254","Unhealthy"
"Pakistan","26.0975492","68.1495024","Unhealthy for Sensitive Groups"
"Pakistan","30.8091281","73.4493301","Unhealthy"
"India","21.5593316","79.7378155","Unhealthy"
"China","28.687547","115.8540042","Unhealthy for Sensitive Groups"
"India","28.6104556","79.1684906","Unhealthy"
"Venezuela (Bolivarian Republic of)","9.86005","-66.38139","Unhealthy"
"Mexico","18.908889","-98.437778","Unhealthy for Sensitive Groups"
"India","25.6440845","85.906508","Unhealthy"
"India","18.5748202","83.3522594","Unhealthy for Sensitive Groups"
"India","21.2375703","77.7479366","Unhealthy for Sensitive Groups"
"Pakistan","26.4560274","68.3181733","Unhealthy"
"China","32.6880537","112.0818901","Unhealthy for Sensitive Groups"
"India","21.4398373","70.6000077","Unhealthy"
"China","31.7951489","121.6509342","Unhealthy for Sensitive Groups"
"Bangladesh","23.5520935","89.6864248","Unhealthy"
"South Africa","-27.800556","28.4275","Unhealthy for Sensitive Groups"
"Bangladesh","24.2146664","90.9523478","Unhealthy"
"Pakistan","29.0427282","67.8236233","Unhealthy"
"Pakistan","32.2866902","72.4301719","Unhealthy"
"Nigeria","4.7676576","7.0188527","Unhealthy"
"United States of America","32.9312336","-96.4597089","Unhealthy for Sensitive Groups"
"Italy","45.0072629","7.5369192","Unhealthy"
"Malaysia","1.6802896","103.5253292","Unhealthy for Sensitive Groups"
"Uzbekistan","40.376351","70.8145446","Unhealthy for Sensitive Groups"
"Kuwait","29.2975129","48.0478482","Unhealthy"
"Uzbekistan","41.2756222","71.8082793","Unhealthy for Sensitive Groups"
"India","19.9247124","84.5810104","Unhealthy for Sensitive Groups"
"India","25.5615617","81.4899572","Unhealthy"
"Chile","-36.9292478","-73.0237115","Unhealthy"
"India","21.0600924","79.2844891","Unhealthy"
"Pakistan","27.3743489","68.0967592","Unhealthy"
"India","20.1508476","76.5690168","Unhealthy for Sensitive Groups"
"China","31.3536127","118.4277477","Unhealthy"
"China","48.1321372","134.0017474","Unhealthy for Sensitive Groups"
"Ethiopia","10.159228","40.661596","Unhealthy for Sensitive Groups"
"Guinea","10.371473","-13.355724","Unhealthy for Sensitive Groups"
"Indonesia","-7.4766359","112.6516039","Unhealthy"
"Bangladesh","23.89154","90.40232","Unhealthy"
"India","20.8304264","75.0679278","Unhealthy for Sensitive Groups"
"United States of America","33.9708782","-118.030839","Unhealthy"
"China","27.7517719","112.5255933","Unhealthy"
"India","24.0938959","74.7670054","Unhealthy"
"China","31.4286816","106.2798315","Unhealthy"
"India","26.8305827","81.3296301","Unhealthy"
"United States of America","25.9015688","-97.4984005","Unhealthy"
"Colombia","4.5305516","-75.6406048","Unhealthy for Sensitive Groups"
"India","19.9937061","77.5381565","Unhealthy"
"India","17.1133426","82.2543331","Unhealthy for Sensitive Groups"
"India","25.899012900000002","81.93754020192856","Unhealthy"
"Malaysia","1.4953437","103.9207048","Unhealthy for Sensitive Groups"
"China","34.0664561","114.8323878","Unhealthy for Sensitive Groups"
"China","34.6148165","118.361505","Unhealthy"
"Pakistan","29.802535","71.7419973","Unhealthy"
"Turkmenistan","39.1757805","63.6094071","Unhealthy"
"Senegal","12.801133","-16.22897","Unhealthy for Sensitive Groups"
"India","26.7058606","78.2301661","Unhealthy"
"Mexico","22.4933848","-105.3618849","Unhealthy for Sensitive Groups"
"Mexico","19.5523327","-98.9163623","Unhealthy"
"China","28.0682742","114.2415281","Unhealthy for Sensitive Groups"
"India",NULL,NULL,"Unhealthy"
"Greece","40.37361","22.57139","Unhealthy for Sensitive Groups"
"Pakistan","33.193023","73.1402413","Unhealthy"
"India","22.1926886","88.1894879","Unhealthy"
"India","25.7434481","85.0010412","Unhealthy"
"Pakistan","28.0604464","67.9797927","Unhealthy"
"United States of America","48.1513804","-97.6442523","Unhealthy"
"Iran (Islamic Republic of)","32.657753","51.669165","Unhealthy"
"India","20.371603","72.9166501","Unhealthy for Sensitive Groups"
"China","30.6659683","113.1605599","Unhealthy"
"China","24.783812","112.3717844","Unhealthy for Sensitive Groups"
"Saudi Arabia","26.331667","43.971667","Unhealthy for Sensitive Groups"
"Uganda","0.7748431","33.6237787","Unhealthy for Sensitive Groups"
"India","19.885","74.4762","Unhealthy for Sensitive Groups"
"India","18.8109464","82.7141333","Unhealthy"
"India","16.438705","80.7647019","Unhealthy for Sensitive Groups"
"India","22.1432592","88.0773093","Unhealthy"
"France","45.3869468","4.2858545","Unhealthy for Sensitive Groups"
"India","17.1744599","75.9553764","Unhealthy for Sensitive Groups"
"India","28.6066833","76.6580764","Unhealthy"
"Pakistan","32.3556214","72.6251351","Unhealthy"
"China","24.873","105.417","Unhealthy for Sensitive Groups"
"Nigeria","6.095104","6.817734","Unhealthy for Sensitive Groups"
"Iran (Islamic Republic of)","0.3397018","32.5925304","Unhealthy for Sensitive Groups"
"India","18.7337107","73.6728593","Unhealthy for Sensitive Groups"
"China","22.722823","113.321777","Unhealthy for Sensitive Groups"
"China","26.4640937","111.5869769","Unhealthy for Sensitive Groups"
"China","21.4485952","110.7701681","Unhealthy for Sensitive Groups"
"Cuba","22.9451131","-80.9168212","Unhealthy for Sensitive Groups"
"China","29.223631","117.0635821","Unhealthy"
"China","48.0289233","134.0538028","Unhealthy"
"Mali","15.1712509","-7.2888666","Unhealthy"
"Tajikistan","40.1506469","69.3726841","Unhealthy for Sensitive Groups"
"India","24.6258698","74.6866837","Unhealthy"
"India","27.4390229","78.0359173","Unhealthy"
"Brazil","-23.932346","-47.0714217","Unhealthy"
"India","29.7996588","76.3989903","Unhealthy for Sensitive Groups"
"South Africa","-28.173889","30.164722","Unhealthy for Sensitive Groups"
"India","23.495937","73.512436","Unhealthy"
"Iran (Islamic Republic of)","31.859334","54.361385","Unhealthy"
"Viet Nam","21.69611","104.8752392","Unhealthy"
"Senegal","12.5634929","-16.2724609","Unhealthy"
"Nepal","28.2099982","81.36071095205001","Unhealthy for Sensitive Groups"
"India","25.7472","82.689","Unhealthy"
"China","35.4125047","116.5849266","Unhealthy"
"India","20.9329215","85.5416343","Unhealthy for Sensitive Groups"
"China","39.0186505","106.3620755","Unhealthy for Sensitive Groups"
"India","24.2594977","72.1803348","Unhealthy"
"India","23.337685","75.5589437","Unhealthy"
"Nigeria","5.0322447","7.924791","Unhealthy"
"Tunisia",NULL,NULL,"Unhealthy for Sensitive Groups"
"Malaysia","2.3861261","102.2149996","Unhealthy for Sensitive Groups"
"India","20.8285529","77.1464249","Unhealthy"
"India","24.576189","77.7302895","Unhealthy"
"India","16.4936178","75.0468551","Unhealthy for Sensitive Groups"
"Philippines","14.4985359","121.2856331","Unhealthy for Sensitive Groups"
"Pakistan","27.732115","68.813905","Unhealthy"
"Senegal","13.878452","-16.372533","Unhealthy"
"India","22.9322475","88.4248587","Unhealthy"
"China","26.0295567","109.721162","Unhealthy"
"Guinea-Bissau","12.2819517","-14.2260818","Unhealthy for Sensitive Groups"
"Brazil","-23.0055542","-46.8397726","Unhealthy for Sensitive Groups"
"India","30.4716378","78.9280862","Unhealthy"
"Malaysia","1.503555","103.7495586","Unhealthy for Sensitive Groups"
"Uganda","0.689444","32.421389","Unhealthy for Sensitive Groups"
"India","24.893152","85.5451599","Unhealthy"
"Nepal","28.058903","81.625847","Unhealthy"
"Guatemala","14.533149","-91.5060031","Unhealthy for Sensitive Groups"
"Tajikistan","38.1090077","70.0272544","Unhealthy for Sensitive Groups"
"South Africa","-26.149862","26.159257","Unhealthy for Sensitive Groups"
"Italy","45.105847","7.543418","Unhealthy"
"India","22.4770467","72.8003365","Unhealthy"
"Uzbekistan","40.6462095","72.2489005","Unhealthy for Sensitive Groups"
"China","35.2547646","104.6491565","Unhealthy"
"Pakistan","32.3323692","74.352516","Unhealthy"
"France","47.3215806","5.0414701","Unhealthy for Sensitive Groups"
"India","22.2471009","68.9742446","Unhealthy for Sensitive Groups"
"Pakistan","32.64045215","74.20851907318577","Unhealthy"
"Mexico","18.8817229","-99.1767029","Unhealthy"
"Kenya","-0.4192962","36.9517005","Unhealthy"
"Thailand","15.9850754","103.5481427","Unhealthy for Sensitive Groups"
"India","33.8756947","74.9003129","Unhealthy"
"India","24.097687","88.258244","Unhealthy"
"Sudan","18.0263236","33.9925728","Unhealthy"
"India","20.3765134","76.650271","Unhealthy for Sensitive Groups"
"United States of America","41.1175966","-73.4078968","Unhealthy for Sensitive Groups"
"China","29.3787975","103.0246299","Unhealthy"
"China","30.694088","111.2803074","Unhealthy"
"China","38.9365134","100.4556326","Unhealthy"
"China","27.7254142","107.0269573","Unhealthy"
"United States of America","32.5135356","-93.7477839","Unhealthy for Sensitive Groups"
"India","24.7428616","78.8322022","Unhealthy"
"India","21.7427316","70.2820025","Unhealthy"
"India","21.7397432","72.0644938","Unhealthy"
"India","24.1845573","78.2057851","Unhealthy"
"India","24.6962612","84.9937642","Unhealthy"
"India","18.6145198","74.6990672","Unhealthy for Sensitive Groups"
"Iraq","36.3192729","41.8598585","Unhealthy for Sensitive Groups"
"India","22.7971776","73.2100076","Unhealthy"
"Pakistan","25.179866","69.5672044","Unhealthy"
"Colombia","4.8995993","-75.8825661","Unhealthy for Sensitive Groups"
"India","25.5094079","75.3511262","Unhealthy"
"Mexico","19.7115011","-98.968354","Unhealthy"
"South Africa","-28.084444","27.139167","Unhealthy"
"India","25.2807327","83.1251282","Unhealthy"
"India","25.0335","84.4044","Unhealthy"
"Iran (Islamic Republic of)","30.8939518","49.4093497","Unhealthy for Sensitive Groups"
"India","21.3360054","72.7516479","Unhealthy"
"Brazil","-23.6121912","-46.7790539","Unhealthy for Sensitive Groups"
"India","22.2049139","78.5505553","Unhealthy"
"Germany","53.7651998","13.0225848","Unhealthy for Sensitive Groups"
"Brazil","-22.8043744","-43.3724125","Unhealthy"
"India","22.2955939","79.1678338","Unhealthy"
"China","32.8536216","120.3122464","Unhealthy"
"United States of America","30.6183939","-96.3455991","Unhealthy for Sensitive Groups"
"Indonesia","-7.6118226","112.4893247","Unhealthy"
"Pakistan","32.9247256","73.719388","Unhealthy"
"India","25.6370577","88.328104","Unhealthy"
"United States of America","40.6736812","-73.6190736","Unhealthy for Sensitive Groups"
"India","25.6977651","85.1569507","Unhealthy"
"Libya","31.66683995","20.251403614195624","Unhealthy for Sensitive Groups"
"China","36.5156772","118.5384882","Unhealthy"
"China","31.259204","117.2828349","Unhealthy"
"Indonesia","-6.175247","106.8270488","Unhealthy"
"Uzbekistan","40.8743693","71.0970171","Unhealthy for Sensitive Groups"
"India","10.1198663","77.5467069","Unhealthy for Sensitive Groups"
"India","27.488603","82.544953","Unhealthy for Sensitive Groups"
"India","27.0911655","77.6623984","Unhealthy"
"India","17.9820644","79.5970954","Unhealthy"
"India","26.9739","82.1124","Unhealthy"
"Brazil","-23.396266","-46.3175449","Unhealthy"
"France","45.7512575","3.1144195","Unhealthy"
"Egypt","26.562663","31.743443","Unhealthy"
"India","27.5777344","77.940858","Unhealthy"
"India","20.05756","86.00436","Unhealthy"
"Mexico","18.9218274","-99.2342282","Unhealthy"
"China","32.9746758","114.0289174","Unhealthy"
"India","18.4348122","79.1328042","Unhealthy"
"Ethiopia","10.71667","39.86667","Unhealthy for Sensitive Groups"
"Viet Nam","20.449288","106.3424893","Unhealthy"
"Mexico","19.2066495","-98.8022029","Unhealthy"
"Philippines","15.8223901","120.3293751","Unhealthy for Sensitive Groups"
"India","21.2120677","81.3732849","Unhealthy"
"Philippines","14.9320671","120.2005402","Unhealthy for Sensitive Groups"
